"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"RA_Other_semaphorin_interactions%R-HSA-416700",0.277227722772277,0.449227799227799,0.450494432519218,1.15757845567019,111,18,"TYROBP"|"PTPRC"|"PLXNC1"|"SEMA4A"
"RA_Signaling_by_PDGF%R-HSA-186797",0.277477477477478,0.449227799227799,-0.37429028378664,-1.13399301442985,153,34,"STAT5A"|"RAPGEF1"|"BCAR1"|"PIK3R1"|"SOS1"|"FURIN"|"STAT6"|"PLCG1"
"RA_Keratinization%R-HSA-6805567",0.279642058165548,0.449335084485037,0.378762630717901,1.1371700841189,124,36,"CSTA"|"SPRR2E"|"CDSN"|"KRT23"|"LIPN"|"SPRR2A"|"KRT5"
"RA_Formation_of_the_cornified_envelope%R-HSA-6809371",0.279642058165548,0.449335084485037,0.378762630717901,1.1371700841189,124,36,"CSTA"|"SPRR2E"|"CDSN"|"KRT23"|"LIPN"|"SPRR2A"|"KRT5"
"WP_Wnt/beta-catenin_Signaling_Pathway_in_Leukemia%WP3658",0.220665499124343,0.449503794512551,-0.443104784057562,-1.2072100693592,125,23,"MYC"|"CCND1"|"CSNK1A1"|"LRP6"|"APC"|"PPARD"|"AXIN2"|"LRP5"|"RUNX1T1"|"TCF3"|"WIF1"|"AKT1"
"WP_Cannabinoid_receptor_signaling%WP3869",0.221837088388215,0.449511994891909,-0.439867709842111,-1.19655816918325,127,22,"CYP1A1"|"MAPK1"|"MAPK9"|"AHR"|"DAGLB"|"ADORA2A"|"PRKAR1B"|"MAPK8"|"MAPK3"|"MAPK12"|"FAAH"|"MAPK11"
"RA_Telomere_Maintenance%R-HSA-157579",0.282327586206897,0.451219981527094,0.324709970296319,1.11974023098209,130,70,"HIST2H2BE"|"HIST1H2BC"|"NOP10"|"HIST1H2BD"|"POLR2K"|"HIST1H2BK"|"CCNA1"|"TERF2"|"PPP6C"|"HIST2H2AC"|"TERF2IP"|"DSCC1"
"RA_Mitochondrial_protein_import%R-HSA-1268020",0.282051282051282,0.451219981527094,-0.342949368267722,-1.11840379002628,153,48,"SLC25A4"|"TIMM13"|"PMPCB"|"SLC25A6"|"PMPCA"|"CHCHD3"|"PITRM1"|"SAMM50"|"MTX1"|"NDUFB8"|"TAZ"|"GFER"|"HSPD1"|"GRPEL2"|"BCS1L"
"RA_SUMOylation_of_SUMOylation_proteins%R-HSA-4085377",0.281535648994516,0.451219981527094,-0.402379588861494,-1.15806917267192,153,28,"TPR"|"NUP188"|"UBE2I"|"POM121"|"RAE1"|"NUP133"|"NUP107"|"SEC13"|"NUP88"|"NUP85"|"NUP153"|"NUP37"
"WP_Glycolysis_and_Gluconeogenesis%WP534",0.225303292894281,0.451490382090911,-0.390963147344923,-1.18884643693432,129,35,"PFKL"|"ENO2"|"HK1"|"MDH2"|"ENO1"|"PFKM"|"PFKP"|"ALDOC"|"ALDOA"|"MDH1"|"LDHB"|"TPI1"|"PDHA1"
"WP_PPAR_Alpha_Pathway%WP2878",0.227504244482173,0.451490382090911,-0.480269676987659,-1.21010635016842,133,16,"MYC"|"CCND1"|"RXRA"|"PPARA"|"NR1H3"|"SLC27A1"|"ACAA1"|"CPT1A"
"WP_PDGFR-beta_pathway%WP3972",0.225352112676056,0.451490382090911,-0.405564919256006,-1.17654117780515,127,29,"FOS"|"JUN"|"STAT5A"|"RAF1"|"PIK3R1"|"SOS1"|"STAT6"|"PLCG1"|"ELK1"
"WP_Canonical_and_Non-Canonical_TGF-B_signaling%WP3874",0.227350427350427,0.451490382090911,-0.469988680859706,-1.2023072461806,132,17,"TGFBR2"|"TGFBR1"|"MAPK9"|"SMAD2"|"GREM1"|"BMP1"|"MAPK8"|"SMAD4"|"SMAD3"
"KEGG_Protein_export%hsa03060",0.300500834724541,0.451563416504986,-0.409783870237999,-1.1280729528848,179,22,"SEC61A1"|"SRP68"|"SPCS3"|"SEC63"|"SPCS2"|"HSPA5"|"SRP72"|"SEC62"|"IMMP2L"
"RA_Interactions_of_Rev_with_host_cellular_proteins%R-HSA-177243",0.283905967450271,0.452933762688044,-0.380908380074324,-1.13495181146314,156,32,"RANGAP1"|"TPR"|"RANBP1"|"NUP188"|"POM121"|"RAE1"|"NUP133"|"NUP107"|"RAN"|"SEC13"|"NUP88"|"NUP85"|"NUP153"|"NUP37"
"RA_MHC_class_II_antigen_presentation%R-HSA-2132295",0.284926470588235,0.453753009210802,-0.308464815140782,-1.09156036005625,154,80,"TUBB4B"|"SEC24C"|"ACTR1B"|"TUBB6"|"TUBA4A"|"KIF3B"|"TUBA1C"|"TUBA1A"|"ACTR1A"|"DYNC1H1"|"KLC1"|"AP1B1"|"TUBA1B"|"AP1M1"|"SAR1B"|"DCTN5"|"SEC23A"|"DCTN2"|"DCTN4"|"LGMN"|"AP1M2"|"DYNLL2"|"AP2M1"
"GO_multivesicular_body_assembly%0036258",0.164075993091537,0.454338944725361,-0.434026562339854,-1.24729008021683,94,29,"VPS37B"|"CHMP1A"|"VPS28"|"HGS"|"IST1"|"VPS25"|"SNF8"|"CHMP6"
"WP_Ectoderm_Differentiation%WP2858",0.23134328358209,0.455029488859764,-0.301415090791664,-1.11834767595778,123,109,"MYC"|"PLXNA2"|"NUMA1"|"SERPINB6"|"ARHGAP10"|"PI4KA"|"BCOR"|"CCDC130"|"FZD4"|"NF2"|"MECP2"|"SGSM3"|"PAN2"|"NFATC1"|"PODXL"|"PRKAG2"|"TTC14"|"SMURF1"|"FYN"|"KIFC3"|"TSC22D1"|"PPFIBP2"|"RRBP1"|"SOCS2"|"PPARD"|"PIM1"|"PTPN13"|"TCF7L1"|"CCDC88C"|"WDR44"|"OGT"|"STC1"|"CTBP1"|"UBTF"|"GLI3"|"HDAC6"|"SPRY2"|"ZBTB2"
"WP_Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer%WP2864",0.231651376146789,0.455029488859764,0.352075012637206,1.15414365031463,100,51,"PTK2B"|"TNF"|"JUND"|"BCL3"|"NQO1"|"HELLS"|"PAK2"|"TNFRSF21"|"RIPK2"|"BIRC5"|"VAV3"
"RA_Oncogenic_MAPK_signaling%R-HSA-6802957",0.286666666666667,0.455713439905269,0.359813645183977,1.11861003262649,128,43,"ARRB2"|"APBB1IP"|"FGG"|"IQGAP1"|"FGA"|"JAK2"|"BRAF"
"GO_phosphatidylinositol-mediated_signaling%0048015",0.164983164983165,0.455935439903376,-0.382587631263165,-1.22171940249873,97,47,"EZR"|"PIK3R1"|"PI4KA"|"PI4KB"|"FGFR1"|"PIK3C2B"|"PLCB3"|"NCS1"|"PLCD1"|"IGF1R"|"PITPNM2"|"GAB2"|"OGT"|"PLCL2"|"PDGFRB"|"PLCE1"|"CSF1R"
"GO_intracellular_transport_of_virus%0075733",0.166383701188455,0.456164841235449,-0.388453659740937,-1.22295107990721,97,45,"VPS37B"|"UBC"|"VPS28"|"TPR"|"NUP188"|"UBB"|"POM121C"|"POM121"|"RAE1"|"NUP133"|"NUP107"|"RAN"|"NMT2"|"SEC13"|"NUP88"|"NUP85"|"MVB12B"|"SEH1L"|"NUP153"|"NUP37"|"NUP98"|"NUP205"|"XPO1"|"NUP62"|"RPS27A"|"VPS37C"
"GO_protein_K48-linked_deubiquitination%0071108",0.166389351081531,0.456164841235449,-0.446604654065409,-1.25182806618518,99,25,"BAP1"|"USP7"|"OTUD7B"|"USP19"|"OTUD4"|"USP20"|"USP34"|"OTUB1"|"DESI2"|"USP37"|"OTUD3"|"USP33"
"GO_protein_K63-linked_ubiquitination%0070534",0.166380789022298,0.456164841235449,-0.403748198447221,-1.2367907260068,96,38,"HECTD1"|"ARIH2"|"TRAF5"|"TRAF2"|"TRAF4"|"RNF168"|"RNF4"|"UBE2O"|"BFAR"|"PRPF19"|"STUB1"|"TRIM27"|"UBE2E3"|"TRAF6"|"UBE2V2"|"RNF8"
"GO_response_to_nutrient_levels%0031667",0.166389351081531,0.456164841235449,-0.447266851778682,-1.25368419928924,99,25,"ATF4"|"GSS"|"FIS1"|"NR1H2"|"CIDEB"|"KAT2A"|"FOXO4"|"MTOR"|"MBD3"|"SIRT5"|"SORD"|"RPS6KB1"
"GO_angiogenesis%0001525",0.167259786476868,0.45656952494078,-0.278989662858556,-1.13919662850474,93,192,"JUN"|"ACVRL1"|"MCAM"|"CIB1"|"SHB"|"AMOTL1"|"JAM3"|"ITGA5"|"JAG1"|"ROBO4"|"HMOX1"|"DLL4"|"MEIS1"|"ANPEP"|"NDNF"|"AAMP"|"PRKX"|"FLT1"|"FGFR1"|"ELK3"|"PLXND1"|"EFNA1"|"SIRT1"|"RHOJ"|"ACVR1"|"DAB2IP"|"RAPGEF3"|"NUS1"|"ANGPT2"|"CSPG4"|"ECM1"|"ENG"|"AMOTL2"|"KRIT1"|"MMP14"|"UNC5B"|"RORA"|"ANGPTL4"|"WASF2"|"PLCD1"|"HSPG2"|"ANGPTL2"|"TYMP"|"EPAS1"|"KDR"|"PDCD6"|"FGF1"|"ADAM15"|"RASIP1"|"TBX4"|"ZNF304"|"PRKD1"|"VAV2"|"VASH1"|"NCL"|"PTK2"|"COL18A1"|"EIF2AK3"|"APLN"|"HS6ST1"
"GO_positive_regulation_of_vascular_associated_smooth_muscle_cell_proliferation%1904707",0.167530224525043,0.45656952494078,-0.433330674968666,-1.24529026386838,96,29,"JUN"|"MFN2"|"MEF2D"|"DNMT1"|"FOXJ2"|"LDLRAP1"|"PDGFB"|"NQO2"|"FGF2"
"GO_artery_morphogenesis%0048844",0.166944908180301,0.45656952494078,-0.503837185427738,-1.27423033784639,99,17,"SMAD7"|"TGFBR1"|"HES1"|"ENG"|"ZMIZ1"|"LDLR"|"PRRX1"|"GJA5"
"GO_microvillus_assembly%0030033",0.168053244592346,0.457091566652555,-0.514201401881195,-1.26368646063225,100,15,"EZR"|"RDX"|"MINK1"|"RAPGEF2"|"RAPGEF6"|"TNIK"|"RAP1A"|"SLC9A3R1"
"RA_A_tetrasaccharide_linker_sequence_is_required_for_GAG_synthesis%R-HSA-1971475",0.28830313014827,0.457502307593443,-0.445728617083236,-1.14507626580919,174,17,"SDC3"|"B3GAT3"|"CSPG4"|"B4GALT7"|"XYLT1"|"XYLT2"
"GO_endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport%0006888",0.169039145907473,0.45886807520946,-0.286278058470813,-1.1374802432149,94,161,"SEC24C"|"SEC16A"|"STX5"|"GOLGB1"|"COPE"|"ARFGAP1"|"NRBP1"|"ACTR1A"|"DYNC1H1"|"GORASP1"|"YKT6"|"VAPB"|"TMED9"|"CREB3L2"|"COG4"|"COG1"|"TMEM115"|"GOLGA2"|"GBF1"|"CTSZ"|"TRAPPC5"|"GOSR2"|"BCAP31"|"SAR1B"|"ARFGAP2"|"BET1L"|"LMAN2"|"VCP"|"TRAPPC12"|"SPTBN1"|"USE1"|"SEC22C"|"COG3"|"LMAN2L"|"DCTN5"|"SEC23A"|"DCTN2"|"TBC1D20"|"DCTN4"|"TRAPPC3"|"COG7"|"ERGIC1"|"PDCD6"|"WHAMM"|"COPB1"|"PREB"|"DYNLL2"|"ARFGAP3"|"TRAPPC4"|"ANK3"|"ZW10"
"KEGG_Retrograde_endocannabinoid_signaling%hsa04723",0.307291666666667,0.459285394265233,-0.288595185627242,-1.0598957567614,176,94,"MGLL"|"NDUFA13"|"NDUFA11"|"ITPR1"|"ADCY6"|"GNG11"|"NDUFS6"|"NDUFB9"|"NDUFB10"|"NDUFS2"|"MAPK1"|"NDUFAB1"|"ITPR3"|"PLCB3"|"MAPK9"|"GABRE"|"NDUFS8"|"NDUFB8"|"CACNA1C"|"DAGLB"|"NDUFS4"|"ADCY9"|"ADCY4"|"NDUFS7"|"NDUFS5"|"NDUFB7"
"KEGG_PD-L1_expression_and_PD-1_checkpoint_pathway_in_cancer%hsa05235",0.308998302207131,0.459366459965681,-0.29948584211316,-1.0745763586912,181,83,"FOS"|"JUN"|"RAF1"|"PPP3R1"|"PIK3R1"|"MAP3K3"|"MAP2K3"|"NFATC2"|"NFATC3"|"MAPK1"|"NFATC1"|"AKT3"|"PLCG1"|"RPS6KB2"|"IKBKB"|"PPP3CC"|"AKT2"
"KEGG_Steroid_biosynthesis%hsa00100",0.311750599520384,0.460992907801419,0.421999646344155,1.10224652872992,129,17,"MSMO1"|"CYP24A1"|"CYP51A1"|"LIPA"|"SOAT1"
"RA_Signaling_by_FGFR3%R-HSA-5654741",0.29159802306425,0.4619119126416,-0.444324668750807,-1.14146952428022,176,17,"PIK3R1"|"SOS1"|"PLCG1"|"CBL"|"FGF1"|"PTPN11"|"SPRY2"|"GAB1"|"PPP2CB"
"KEGG_Purine_metabolism%hsa00230",0.31551724137931,0.463676797627873,-0.288224888413491,-1.05781819052925,182,93,"GUK1"|"ENTPD6"|"ADCY6"|"CANT1"|"ITPA"|"AK1"|"IMPDH2"|"PNP"|"PDE2A"|"PDE8B"|"PAPSS2"|"NME3"|"APRT"|"NT5C"|"IMPDH1"|"PDE9A"|"AK4"|"ADCY9"|"ADCY4"|"NPR2"|"NT5C3B"|"PPAT"|"GMPS"|"PFAS"|"ADK"|"AMPD2"|"ADCY3"|"PRPS1"|"GART"|"PAPSS1"|"PDE5A"|"ENTPD4"|"PDE4C"|"PDE7B"|"PDE1B"|"NTPCR"
"KEGG_Tight_junction%hsa04530",0.316901408450704,0.463676797627873,-0.272462679210828,-1.05997740674094,179,130,"JUN"|"PRKAB1"|"CCND1"|"CTTN"|"TUBA4A"|"AMOTL1"|"JAM3"|"EZR"|"TUBA1C"|"TUBA1A"|"NF2"|"TJAP1"|"SYNPO"|"PRKAG2"|"TUBA1B"|"SYMPK"|"RDX"|"PARD3"|"MICALL2"|"PRKCZ"|"MAPK9"|"TJP1"|"MAP2K7"|"ARHGEF18"|"MAGI1"|"CGN"|"RAPGEF2"|"PRKCE"|"AMOTL2"|"ARHGAP17"|"TJP2"|"RAPGEF6"|"HSPA4"|"ACTN4"|"ITGB1"|"ERBB2"
"WP_Photodynamic_therapy-induced_AP-1_survival_signaling.%WP3611",0.237762237762238,0.464662241311988,0.360097558642912,1.15646822122037,101,48,"TNFSF10"|"MAP2K6"|"TNF"|"BCL3"|"CFLAR"|"TP53"|"FAS"|"CDKN2A"|"PDGFRA"
"WP_Signal_Transduction_of_S1P_Receptor%WP26",0.24390243902439,0.466000145246799,-0.426122707281052,-1.17452641414804,139,24,"SPHK1"|"S1PR2"|"MAPK1"|"PIK3C2B"|"AKT3"|"PLCB3"|"AKT2"|"MAPK7"|"SMPD2"|"MAPK3"|"MAPK12"|"GNAI1"|"AKT1"
"WP_Monoamine_Transport%WP727",0.244498777506112,0.466000145246799,0.444193578967248,1.1822524777774,99,20,"SYN1"|"TNF"|"IL1B"|"TNFRSF11B"
"WP_Inhibition_of_exosome_biogenesis_and_secretion_by_Manumycin_A_in_CRPC_cells%WP4301",0.243243243243243,0.466000145246799,-0.45760648799152,-1.18866639562121,143,18,"RAF1"|"HNRNPH1"|"MAPK1"|"HGS"
"WP_Envelope_proteins_and_their_potential_roles_in_EDMD_physiopathology%WP4535",0.243816254416961,0.466000145246799,-0.365403629707278,-1.14817373784986,137,42,"ADCY6"|"SUN1"|"SOS1"|"MAPK1"|"PLEC"|"SYNE1"|"SYNE2"|"YY1AP1"|"TAZ"|"TGFB2"|"ADCY9"|"ADCY4"|"SMAD2"|"LBR"|"ADCY3"|"SRF"|"MAP2K2"|"MAPK3"|"KIF5B"|"SMAD4"|"SMAD3"
"WP_Nephrotic_syndrome%WP4758",0.24263431542461,0.466000145246799,-0.384009450502743,-1.16770153422293,139,35,"EMP2"|"PMM2"|"INF2"|"LMNA"|"PODXL"|"SYNPO"|"CD151"|"TRPC6"|"ACTN4"|"SMARCAL1"|"COQ6"|"ITGA3"|"LAMB2"|"PLCE1"
"KEGG_Phospholipase_D_signaling_pathway%hsa04072",0.322299651567944,0.467176773455378,-0.278531211838079,-1.05804997932598,184,113,"CYTH1"|"RAF1"|"ADCY6"|"RALGDS"|"SPHK1"|"PIK3R1"|"TSC1"|"GNA12"|"SOS1"|"MAPK1"|"DGKD"|"INSR"|"PDGFB"|"AKT3"|"PLCB3"|"PLCG1"|"CYTH2"|"FYN"|"DGKE"|"RAPGEF3"|"PIP5K1A"|"AKT2"|"AGPAT2"|"SHC2"|"ADCY9"|"ADCY4"|"GAB2"|"TSC2"|"PLCG2"|"RRAS2"|"PLA2G4C"|"MTOR"|"CYTH3"|"PDGFC"|"PTPN11"|"ADCY3"|"AGPAT1"|"AGPAT4"|"DNM2"|"F2R"|"RHEB"|"PLD2"|"MAP2K2"|"PDGFRB"|"AGPAT5"|"SHC1"|"MAPK3"
"KEGG_Lysosome%hsa04142",0.322654462242563,0.467176773455378,0.272475846320571,1.0477928810735,140,118,"LAMP3"|"TPP1"|"CTSE"|"LITAF"|"CTSS"|"CD164"|"CTSC"|"ATP6V0C"|"AP1S2"|"LIPA"|"DNASE2B"|"CD68"|"CTSW"|"NPC2"|"ARSB"|"LAMP2"|"AP3S1"|"GNS"|"LAPTM5"
"GO_roof_of_mouth_development%0060021",0.172649572649573,0.467748056353164,-0.367108818307084,-1.20252096705266,100,53,"SNAI1"|"BCOR"|"TGFBR1"|"PYGO2"|"MSC"|"SOS1"|"CSRNP1"|"LRP6"|"TCF21"|"INSIG2"|"PLEKHA1"|"INSIG1"|"GLI3"|"TBX3"|"PRRX1"|"CDK20"|"IFT172"|"BNC2"|"PKDCC"|"PAK1IP1"|"MEF2C"|"CLDN5"|"GDF11"|"MSX1"|"TBX2"|"DHRS3"
"GO_response_to_light_stimulus%0009416",0.173044925124792,0.467899905386448,-0.512154943211784,-1.25865714312491,103,15,"FOS"|"CRY2"|"DUSP1"|"POLG"|"COPS3"|"ELK1"
"GO_fatty_acid_metabolic_process%0006631",0.173469387755102,0.468129717640481,-0.38112016315834,-1.20429645955636,101,46,"CYP1A1"|"NDUFS6"|"MORC2"|"LYPLA1"|"GGT5"|"GNPAT"|"TMEM189"|"CRYL1"|"PER2"|"PPARA"|"PPARD"|"THEM4"|"ACSF2"|"ALKBH7"|"FABP3"|"ECHDC3"|"ACSF3"|"PPARG"|"CPT1A"
"GO_potassium_ion_transmembrane_transport%0071805",0.174641148325359,0.468807642077202,0.372409561382095,1.22099610557814,72,51,"KCNJ2"|"KCNH7"|"KCNE1"|"SLC9A8"|"SLC1A3"|"KCNAB3"|"KCND1"|"KCNMB1"|"KCNMB3"|"KCNK1"|"SLC24A4"|"SLC24A1"
"GO_positive_regulation_of_cell-substrate_adhesion%0010811",0.174740484429066,0.468807642077202,-0.430556643900386,-1.22524822844871,100,28,"ITGA5"|"NDNF"|"PPM1F"|"SPOCK2"|"PDGFB"|"PRKCE"
"GO_aortic_valve_morphogenesis%0003180",0.174708818635607,0.468807642077202,-0.444865242711789,-1.24695251477459,104,25,"SNAI1"|"JAG1"|"DLL4"|"NFATC1"|"EFNA1"
"WP_IL-3_Signaling_Pathway%WP286",0.247349823321555,0.469111733885707,-0.364470811907634,-1.15790055768484,139,45,"FOS"|"JUN"|"STAT5A"|"RAF1"|"RAPGEF1"|"PIK3R1"|"BCL2L1"|"SOS1"|"MAPK1"|"IL3RA"|"FYN"
"WP_Target_Of_Rapamycin_(TOR)_Signaling%WP1471",0.25,0.469512195121951,-0.384604674656731,-1.16511649675593,144,34,"PRKAB1"|"ULK3"|"TSC1"|"PRKAG2"|"MAPKAP1"|"ULK1"|"RRAGC"|"EIF4EBP1"|"RPTOR"|"TSC2"|"MTOR"|"RRAGB"|"RHEB"|"MLST8"|"PRKAB2"|"PRKCA"|"AKT1"|"RPS6KB1"
"WP_MET_in_type_1_papillary_renal_cell_carcinoma%WP4205",0.25,0.469512195121951,-0.347589681974923,-1.14364898528913,140,52,"JUN"|"RAF1"|"RAPGEF1"|"PIK3R1"|"SOS1"|"MAPK1"|"AKT3"|"PLCG1"|"AKT2"|"CBL"|"ETS1"|"CRK"|"PTK2"|"PRCC"|"PTPN11"|"MAPK8"|"MAP2K2"|"RAP1A"|"STRN"|"MAPK3"|"CRKL"|"GAB1"
"GO_positive_regulation_of_catalytic_activity%0043085",0.176039119804401,0.470461136066413,0.34506701914402,1.19341232859289,71,66,"ALOX5AP"|"GMFG"|"PSENEN"|"NCF4"|"NCF2"|"PSEN1"|"NCSTN"|"GNAS"|"NCF1C"|"KRTCAP2"|"AZIN1"|"CYB5B"|"ATP7A"
"GO_negative_regulation_of_NF-kappaB_transcription_factor_activity%0032088",0.176039119804401,0.470461136066413,0.345084657021916,1.19347332909355,71,66,"ARRB2"|"TRIM21"|"NFKBID"|"PELI1"|"AIM2"|"ZC3H12A"|"IRAK3"|"NLRP12"|"CDKN2A"|"NLRP3"|"FOXP3"|"CHUK"
"WP_Pyrimidine_metabolism%WP4022",0.253448275862069,0.4714790040877,-0.319636700678486,-1.13106965780769,146,75,"UPP1"|"UCK2"|"POLR2H"|"CTPS1"|"POLR1E"|"POLR2L"|"POLR2G"|"POLR3C"|"UCK1"|"POLR1C"|"POLR2E"|"POLD2"|"NME3"|"NT5C"|"CAD"|"DCTD"|"POLE"|"UMPS"|"TYMP"|"POLR2B"|"POLR2D"|"POLD4"|"POLA1"|"POLD1"|"POLA2"|"POLR1B"|"CTPS2"|"CMPK1"|"POLR3GL"|"ZNRD1"|"DCTPP1"
"WP_Retinoblastoma_Gene_in_Cancer%WP2446",0.253496503496504,0.4714790040877,-0.319611822761596,-1.12233960184453,144,73,"MYC"|"MCM7"|"RAF1"|"CCND1"|"DNMT1"|"SMC3"|"ABL1"|"MSH6"|"PRMT2"|"CDKN1B"|"RPA1"|"WEE1"|"POLE"|"CDC25B"|"CDK6"|"STMN1"|"SIN3A"|"RBBP4"|"POLA1"|"CDK2"
"GO_iron-sulfur_cluster_assembly%0016226",0.176961602671119,0.472011702289115,-0.499611919374661,-1.26354442115342,105,17,"MMS19"|"ISCA1"|"CIAPIN1"|"ISCU"|"CIAO1"|"NUBP2"|"IBA57"|"NDOR1"|"NUBP1"|"HSPA9"|"NFU1"
"KEGG_Drug_metabolism%hsa00983",0.328333333333333,0.47293609671848,-0.337823219448162,-1.0861895911635,196,45,"UPP1"|"CES1"|"UCK2"|"ITPA"|"IMPDH2"|"UCK1"|"NME3"|"IMPDH1"|"GSTO1"|"UMPS"|"TYMP"|"GMPS"|"GSTP1"
"GO_embryonic_pattern_specification%0009880",0.178512396694215,0.473520166935207,-0.49939090676282,-1.24669289296457,107,16,"EFNB1"|"MEIS1"|"SMAD1"|"LRP6"|"MEIS2"
"GO_cell_junction_assembly%0034329",0.177884615384615,0.473520166935207,0.486298149320794,1.28115242566785,73,18,"ACTB"|"CAPZA1"|"VASP"|"RHOA"|"CDC42"|"VMP1"|"SH3BP1"
"GO_TRIF-dependent_toll-like_receptor_signaling_pathway%0035666",0.179669030732861,0.473520166935207,0.423504408560559,1.25424606755927,75,29,"LY96"|"IRF7"|"TLR4"|"UBE2D3"|"UBE2D2"|"CHUK"|"TLR6"
"GO_positive_regulation_of_insulin_secretion%0032024",0.178921568627451,0.473520166935207,0.446304205881604,1.27488081389469,72,26,"RBP4"|"CD38"|"SERP1"|"JAK2"|"TCF7L2"|"GLUL"|"GHRL"|"IRS2"
"GO_rhythmic_process%0048511",0.179357021996616,0.473520166935207,-0.372395994359587,-1.20278252810149,105,49,"DDX5"|"DHX9"|"USP7"|"DDB1"|"TARDBP"|"SIK1"|"MAPK9"|"TEF"|"FBXW11"|"FBXL3"|"CUL4A"|"MTOR"|"SIN3A"|"NKX2-1"|"MAPK8"|"PPARG"
"GO_ERBB2_signaling_pathway%0038128",0.179700499168053,0.473520166935207,-0.44130963601296,-1.23698618724667,107,25,"CDC37"|"PIK3R1"|"SOS1"|"STUB1"|"ERBB2"|"SHC1"|"MATK"|"GAB1"|"PRKCA"|"GRB7"|"PTPN18"|"HBEGF"|"PIK3CA"
"GO_negative_regulation_of_epithelial_to_mesenchymal_transition%0010719",0.179930795847751,0.473520166935207,-0.4294539694356,-1.22211031395203,103,28,"SPRED1"|"VASN"|"SMAD7"|"EFNA1"|"DAB2IP"|"STRAP"|"SDHAF2"|"LDLRAD4"|"NKX2-1"|"SPRY2"|"MAD2L2"
"RA_RNA_Polymerase_III_Transcription%R-HSA-74158",0.3,0.473544973544974,-0.349634866552656,-1.10981373880337,167,40,"POLR2H"|"GTF3C5"|"POLR2L"|"POLR3C"|"TBP"|"GTF3C1"|"SNAPC2"|"POLR1C"|"POLR2E"|"SNAPC1"
"RA_RNA_Polymerase_III_Abortive_And_Retractive_Initiation%R-HSA-749476",0.3,0.473544973544974,-0.349634866552656,-1.10981373880337,167,40,"POLR2H"|"GTF3C5"|"POLR2L"|"POLR3C"|"TBP"|"GTF3C1"|"SNAPC2"|"POLR1C"|"POLR2E"|"SNAPC1"
"WP_G1_to_S_cell_cycle_control%WP45",0.256183745583039,0.474186259853221,-0.339574576119411,-1.13438560026305,144,55,"MYC"|"MCM7"|"CCND1"|"ATF6B"|"GADD45A"|"CREB3"|"ORC2"|"CCNG2"|"MNAT1"|"CDKN1B"|"RPA1"|"WEE1"|"POLE"|"CDK6"|"ORC4"|"ATM"
"GO_positive_regulation_of_vasoconstriction%0045907",0.180693069306931,0.474620462046205,0.468396492998791,1.25378684104413,72,20,"CD38"|"FGG"|"FGA"|"PTAFR"|"SMTNL1"
"RA_Signaling_by_NTRK2_(TRKB)%R-HSA-9006115",0.301980198019802,0.47583147399247,-0.462841327434699,-1.15139564727422,182,15,"PIK3R1"|"SOS1"|"PLCG1"|"PTPN11"|"TIAM1"|"GAB1"
"GO_osteoblast_development%0002076",0.182044887780549,0.476356546962764,0.513836810775549,1.27510646374393,72,15,"JUND"|"CLEC5A"|"MSX2"
"GO_mesoderm_development%0007498",0.181818181818182,0.476356546962764,0.46338237872178,1.25438551895824,73,21,"HCK"|"CTDNEP1"|"SECTM1"|"JAK2"|"IRX3"|"PPP2CA"|"IKZF1"
"GO_neural_crest_cell_migration%0001755",0.182444061962134,0.47649689667762,-0.414808970010516,-1.2225931728132,105,32,"SEMA3F"|"EFNB1"|"SEMA4C"|"SEMA3B"|"CORO1C"|"ANXA6"|"SEMA6D"|"ACVR1"
"RA_Collagen_degradation%R-HSA-1442490",0.303769401330377,0.477809515273616,0.392155933532854,1.11219471073013,136,26,"MMP8"|"COL9A2"|"COL1A1"|"COL4A6"|"COL1A2"|"COL6A5"|"COL4A4"|"COL3A1"|"COL14A1"|"ADAM10"|"COL6A1"
"WP_Metabolic_reprogramming_in_colon_cancer%WP4290",0.260714285714286,0.478260869565217,-0.36606121239982,-1.14057065377378,145,40,"PYCR2"|"DLST"|"ACO2"|"PFKL"|"RPIA"|"IDH2"|"SDHB"|"TALDO1"|"MDH2"|"ENO1"
"WP_The_influence_of_laminopathies_on_Wnt_signaling%WP4844",0.260869565217391,0.478260869565217,-0.38274919232601,-1.15122089460046,149,33,"CCND1"|"LMNA"|"CSNK1A1"|"HES1"|"APC"|"AXIN1"|"TARBP2"|"CDK6"|"TCF7L1"|"PPARG"|"DICER1"|"TLE1"|"TCF7"
"RA_Regulation_of_beta-cell_development%R-HSA-186712",0.305280528052805,0.479343987030282,-0.461764904476028,-1.14871786412096,184,15,"MAML1"|"HES1"|"FOXO1"|"KAT2A"|"SNW1"|"MAMLD1"|"RBPJ"
