"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GO_negative_regulation_of_neuron_apoptotic_process%0043524",0.0841346153846154,0.274002915755493,0.439178730701667,1.2680783423469,69,98,"CCL2"|"JUN"|"BTG2"|"CPEB4"|"SIX4"|"CEBPB"|"NR4A3"|"PPARGC1A"|"SOD2"|"NR4A2"|"LIG4"|"UBE2V2"|"JAK2"|"GABRA5"|"NRP1"|"KRAS"|"GABRB3"|"ADORA2A"|"FOXQ1"|"ADNP"|"GDNF"|"HMOX1"|"ROCK1"|"HIPK2"|"BDNF"|"EN2"|"ALKBH1"|"SYNGAP1"|"PDPK1"|"CLCF1"
"GO_response_to_hormone%0009725",0.0841750841750842,0.274002915755493,-0.491849996327303,-1.32481317997667,24,28,"DHCR24"|"TIMP2"|"TIMP1"|"LONP1"|"TIMP3"|"ACAT1"|"TXN2"|"RBM14"|"MMS19"
"RA_Meiosis%R-HSA-1500620",0.156208277703605,0.274939166200095,0.470119758829798,1.25704684397272,116,52,"HIST2H2BE"|"H2AFJ"|"HIST1H2AC"|"HIST3H2BB"|"STAG2"|"PSMC3IP"|"HIST1H2BD"|"HIST1H2BJ"|"SYNE2"|"HIST1H2BM"|"RAD21"|"STAG1"|"HIST1H2BK"|"SMC3"|"NBN"|"REC8"
"GO_positive_regulation_of_interferon-beta_production%0032728",0.0857558139534884,0.278430830393974,0.590108997427571,1.36171233563259,58,25,"IRF1"|"TBK1"|"TICAM1"|"RIOK3"|"IRF7"|"RIPK2"|"POLR3G"|"HMGB2"|"DDX3X"|"IFIH1"|"DHX9"|"POLR3F"
"WP_Purine_metabolism_and_related_disorders%WP4224",0.161290322580645,0.279156327543424,-0.493738064590744,-1.25582733540868,54,19,"PRPS1"|"ATIC"|"ITPA"|"APRT"|"XDH"|"PFAS"|"ADSL"|"IMPDH1"|"ADA"
"GO_kidney_development%0001822",0.08625,0.279317307692308,0.452476503147699,1.2841367671872,68,81,"TIPARP"|"FOXC1"|"ASS1"|"CA2"|"APAF1"|"ODC1"|"PRDM1"|"CENPF"|"TSC1"|"RRM2B"|"AGT"|"TGFBR1"|"FSTL3"|"PROX1"|"DYNC2H1"|"VEGFA"|"IFT20"|"BCL2L11"|"ARID5B"
"GO_platelet_aggregation%0070527",0.0866666666666667,0.279948849104859,-0.48625822568071,-1.34152807020805,25,30,"MYH9"|"CSRP1"|"VCL"|"ACTB"|"ACTN1"|"FLNA"|"GNAS"|"TLN1"|"ILK"|"MYL12A"|"ACTG1"|"CLIC1"|"HSPB1"|"PPIA"
"KEGG_Vasopressin-regulated_water_reabsorption%hsa04962",0.175895765472313,0.280398543782334,-0.418993715814492,-1.20927240480196,53,35,"GNAS"|"DYNC1H1"|"DCTN1"|"PRKACA"|"DYNC1I2"|"ADCY9"|"RAB5B"|"RAB5C"|"DYNC1LI2"|"DCTN2"|"AQP3"|"CREB3"
"GO_learning%0007612",0.0876944837340877,0.281827310320999,0.543934686061068,1.34561876985645,61,34,"PTGS2"|"JUN"|"ARC"|"CIC"|"FOSL1"|"GMFB"|"YTHDF1"|"PPP1R9B"
"GO_positive_regulation_of_Wnt_signaling_pathway%0030177",0.0876436781609196,0.281827310320999,0.576524387925904,1.34537049147147,60,26,"TNFAIP3"|"SKI"|"ZEB2"|"SMARCA4"|"ZRANB1"|"HHEX"|"WNT3"|"BMP2"|"SALL1"
"KEGG_Sphingolipid_metabolism%hsa00600",0.178217821782178,0.282438770192809,-0.419653423051987,-1.21750134474745,53,36,"PSAP"|"SPTLC2"|"GBA"|"GLB1"|"SGPL1"|"GAL3ST1"|"CERS5"|"SMPD4"|"GLA"|"GBA2"|"CERS6"
"GO_cellular_response_to_dexamethasone_stimulus%0071549",0.0883652430044183,0.283262187600458,0.607061796313946,1.3597266496801,59,22,"ICAM1"|"ASS1"|"DDIT4"|"NR3C1"|"FOXO1"|"EIF4E"|"ERRFI1"
"GO_negative_regulation_of_mitotic_cell_cycle%0045930",0.088855421686747,0.283394943410004,0.615038849714312,1.36863618929072,58,21,"CDKN1B"|"BTG2"|"FOXC1"|"BTG1"|"TNF"|"BTG3"|"NKX3-1"
"GO_sister_chromatid_cohesion%0007062",0.0888208269525268,0.283394943410004,0.632797682336295,1.39037894561851,57,19,"FBXW7"|"STAG2"|"ESCO1"|"PLK1"|"SMC5"|"STAG1"|"SMC3"|"ESCO2"|"REC8"
"RA_Reproduction%R-HSA-1474165",0.163185378590078,0.286099889170927,0.454755241226754,1.23487821858165,124,59,"HIST2H2BE"|"H2AFJ"|"HIST1H2AC"|"HIST3H2BB"|"STAG2"|"PSMC3IP"|"HIST1H2BD"|"HIST1H2BJ"|"SYNE2"|"HIST1H2BM"|"RAD21"|"OVGP1"|"B4GALT1"|"STAG1"|"HIST1H2BK"|"SMC3"|"NBN"|"REC8"
"RA_Negative_regulation_of_MAPK_pathway%R-HSA-5675221",0.163204747774481,0.286099889170927,0.520853957533305,1.23989871424235,109,28,"DUSP8"|"DUSP16"|"DUSP6"|"DUSP1"|"DUSP5"
"KEGG_Longevity_regulating_pathway%hsa04211",0.182165605095541,0.286407557587784,0.42512814021493,1.19221557487146,142,74,"NFKB1"|"PPARGC1A"|"RB1CC1"|"SIRT1"|"SOD2"|"ATF4"|"CREB1"|"IRS2"|"PRKAB1"|"KRAS"|"TSC1"|"PRKAA2"|"SESN1"|"ATF2"|"FOXO1"|"PRKAB2"|"FOXO3"|"AKT1S1"|"AKT3"|"EIF4E"|"SESN2"|"RPS6KB1"|"STK11"
"KEGG_AGE-RAGE_signaling_pathway_in_diabetic_complications%hsa04933",0.182835820895522,0.286407557587784,0.415426506185277,1.18086144038736,146,86,"CCL2"|"CDKN1B"|"JUN"|"ICAM1"|"NFKB1"|"EGR1"|"STAT1"|"PIM1"|"SELE"|"TNF"|"IL1A"|"JAK2"|"KRAS"|"AGT"|"THBD"|"PRKCE"|"TGFBR1"
"GO_maintenance_of_blood-brain_barrier%0035633",0.0900621118012422,0.286520018148536,-0.512163719826408,-1.34402076102464,28,23,"VCL"|"ACTB"|"LAMC1"|"ITGB1"|"ACTG1"|"SLC12A2"|"F11R"
"KEGG_Fc_gamma_R-mediated_phagocytosis%hsa04666",0.184210526315789,0.286902601330914,-0.352632970708876,-1.14764029036109,41,69,"GSN"|"CFL1"|"PRKCA"|"ARPC2"|"ARPC5"|"BIN1"|"RAC1"|"LIMK1"|"VASP"|"ARPC3"|"ARPC1B"|"CDC42"|"MAP2K1"|"MARCKSL1"|"WASF2"|"ASAP1"|"DNM2"|"VAV1"|"MAPK1"|"ARPC4"
"GO_centrosome_cycle%0007098",0.0905292479108635,0.287282512842765,0.528907804389695,1.34488311849668,64,38,"GADD45A"|"PARD6B"|"CDK1"|"HAUS6"|"UVRAG"|"PCM1"|"CHD3"|"PLK1"|"HAUS3"|"CETN3"|"KIAA1614"|"PPP1R12A"
"GO_extrinsic_apoptotic_signaling_pathway_in_absence_of_ligand%0097192",0.0907801418439716,0.287356689596331,0.558240469740923,1.33321041555655,63,28,"MCL1"|"IL1A"|"GSK3B"|"BCL2L2"|"BCL2L11"|"LCN2"|"MOAP1"|"FOXO3"
"KEGG_Aldosterone_synthesis_and_secretion%hsa04925",0.185770750988142,0.287679277244495,-0.361371117076177,-1.15463579594357,46,62,"GNAS"|"PRKCA"|"ATP1A1"|"CALM1"|"PRKACA"|"CALM2"|"ADCY5"|"CALM3"|"ATP1B1"|"ADCY9"|"CAMK2G"|"PLCB4"|"SCARB1"|"PLCB3"|"CAMK1D"|"ATP2B1"|"ITPR3"|"CREB3"|"DAGLB"|"ATF6B"|"DAGLA"|"CACNA1H"|"CAMK2D"|"NPR1"|"ATP2B4"|"ATP1A2"
"GO_3'-UTR-mediated_mRNA_destabilization%0061158",0.0914826498422713,0.288856466876972,0.665782752230851,1.39018699505985,57,15,"ZC3H12A"|"ZFP36L1"|"RC3H1"|"ZFP36L2"|"TARDBP"|"ZFP36"|"CPEB3"
"RA_Mitochondrial_tRNA_aminoacylation%R-HSA-379726",0.165217391304348,0.289047660538468,-0.546990295560565,-1.3120134349666,56,17,"DARS2"|"GARS"|"IARS2"|"QARS"|"PPA2"|"KARS"|"RARS2"|"EARS2"|"WARS2"|"SARS2"|"AARS2"
"RA_Gap-filling_DNA_repair_synthesis_and_ligation_in_GG-NER%R-HSA-5696397",0.166153846153846,0.290104615384615,-0.499441690053033,-1.24893223770237,53,21,"RPA1"|"POLE4"|"POLD2"|"LIG1"|"POLD4"|"RFC1"|"LIG3"|"RPA2"
"GO_execution_phase_of_apoptosis%0097194",0.0921450151057402,0.290222329372942,0.623480301364672,1.38366187100569,60,20,"BBC3"|"TAOK1"|"CASP10"|"MADD"|"COLEC11"|"CASP8"|"BNIP1"
"RA_E3_ubiquitin_ligases_ubiquitinate_target_proteins%R-HSA-8866654",0.166896551724138,0.290819739830683,0.480184964835689,1.23751063974015,120,41,"BCL10"|"UBE2B"|"UBE2V2"|"UBE2D3"|"UBE2D1"|"WAC"|"HIST1H2BD"|"UBE2E1"|"PEX13"|"HIST1H2BJ"|"HIST1H2BM"|"UBE2N"|"RRAGA"|"HIST1H2BK"|"PEX12"|"PAF1"
"RA_RNA_Polymerase_III_Transcription_Initiation%R-HSA-76046",0.167842031029619,0.291884647587366,0.495255033941219,1.24661895744625,118,36,"BDP1"|"POU2F1"|"GTF3C4"|"SNAPC1"|"ZNF143"|"POLR2K"|"SNAPC4"|"POLR1C"|"POLR3G"
"RA_Glycerophospholipid_biosynthesis%R-HSA-1483206",0.168421052631579,0.292309302082243,-0.331008439504712,-1.16798208583614,31,91,"MBOAT7"|"LPIN1"|"ABHD4"|"LIPH"|"PLD3"|"GPD1L"|"HADHB"|"PCYT2"|"MGLL"|"HADHA"|"CPNE1"|"STARD7"|"AGPAT1"|"PLA2G16"|"PCYT1A"|"PITPNM1"|"LPCAT4"
"GO_regulation_of_protein_localization%0032880",0.0938775510204082,0.294211779004406,0.507435156021391,1.32244847427035,68,45,"FBXW7"|"SIX4"|"MMD"|"PLEKHM2"|"TPR"|"NKX3-1"|"CELSR3"|"STX10"|"RAB9A"
"GO_negative_regulation_of_mRNA_splicing,_via_spliceosome%0048025",0.0936555891238671,0.294211779004406,0.622278492703064,1.38099475094164,61,20,"SRSF6"|"DYRK1A"|"SFSWAP"|"PTBP3"|"SRSF4"|"SRSF7"|"RBM10"|"RBMX"|"SRSF12"|"SRSF10"|"HNRNPA2B1"
"KEGG_Renin_secretion%hsa04924",0.191335740072202,0.29461355431572,-0.397833093659188,-1.18511025373183,52,44,"GNAS"|"CALM1"|"PRKACA"|"CALM2"|"ADCY5"|"CALM3"|"EDN2"|"PLCB4"|"GNAI2"|"KCNMA1"|"PLCB3"|"ITPR3"
"GO_mRNA_polyadenylation%0006378",0.0944767441860465,0.295356752244992,0.584613304075784,1.34903068959329,64,25,"PCF11"|"SCAF8"|"PAPOLG"|"CSTF3"|"MTPAP"|"FIP1L1"|"CLP1"
"GO_negative_regulation_of_Notch_signaling_pathway%0045746",0.0949008498583569,0.295950057706432,0.551192939099712,1.32431019545795,66,29,"NFKBIA"|"FBXW7"|"YTHDF2"|"DLX2"|"DLL4"
"RA_Signaling_by_RAF1_mutants%R-HSA-9656223",0.171091445427729,0.296354825115887,0.540095832691424,1.25013548348344,115,23,"FGA"|"FGB"|"FGG"|"JAK2"
"KEGG_Circadian_entrainment%hsa04713",0.193808882907133,0.296735634281543,0.444363282769317,1.19075967561283,143,54,"FOS"|"PER1"|"RASD1"|"PER3"|"CREB1"|"PER2"|"GRIN2C"|"GNAI1"
"RA_Signaling_by_NOTCH1_PEST_Domain_Mutants_in_Cancer%R-HSA-2644602",0.173130193905817,0.296940391512335,0.472072626930225,1.22857687056387,124,46,"HES1"|"RBPJ"|"HDAC9"|"HDAC5"|"EP300"|"CDK8"|"DLL4"|"TBL1XR1"|"HDAC4"|"CCNC"|"CREBBP"
"RA_Signaling_by_NOTCH1_in_Cancer%R-HSA-2644603",0.173130193905817,0.296940391512335,0.472072626930225,1.22857687056387,124,46,"HES1"|"RBPJ"|"HDAC9"|"HDAC5"|"EP300"|"CDK8"|"DLL4"|"TBL1XR1"|"HDAC4"|"CCNC"|"CREBBP"
"RA_Constitutive_Signaling_by_NOTCH1_PEST_Domain_Mutants%R-HSA-2644606",0.173130193905817,0.296940391512335,0.472072626930225,1.22857687056387,124,46,"HES1"|"RBPJ"|"HDAC9"|"HDAC5"|"EP300"|"CDK8"|"DLL4"|"TBL1XR1"|"HDAC4"|"CCNC"|"CREBBP"
"RA_Signaling_by_NOTCH1_HD+PEST_Domain_Mutants_in_Cancer%R-HSA-2894858",0.173130193905817,0.296940391512335,0.472072626930225,1.22857687056387,124,46,"HES1"|"RBPJ"|"HDAC9"|"HDAC5"|"EP300"|"CDK8"|"DLL4"|"TBL1XR1"|"HDAC4"|"CCNC"|"CREBBP"
"RA_Constitutive_Signaling_by_NOTCH1_HD+PEST_Domain_Mutants%R-HSA-2894862",0.173130193905817,0.296940391512335,0.472072626930225,1.22857687056387,124,46,"HES1"|"RBPJ"|"HDAC9"|"HDAC5"|"EP300"|"CDK8"|"DLL4"|"TBL1XR1"|"HDAC4"|"CCNC"|"CREBBP"
"RA_HIV_elongation_arrest_and_recovery%R-HSA-167287",0.174743024963289,0.298533582765072,0.517688235848643,1.23443295186918,118,27,"CCNT2"|"CCNT1"|"CCNK"|"ELL"|"POLR2K"
"RA_Pausing_and_recovery_of_HIV_elongation%R-HSA-167290",0.174743024963289,0.298533582765072,0.517688235848643,1.23443295186918,118,27,"CCNT2"|"CCNT1"|"CCNK"|"ELL"|"POLR2K"
"RA_Abortive_elongation_of_HIV-1_transcript_in_the_absence_of_Tat%R-HSA-167242",0.175384615384615,0.299044471153846,-0.490764872178395,-1.22723449444198,56,21,"POLR2B"|"SUPT4H1"|"POLR2G"|"NELFE"|"POLR2L"|"POLR2F"|"NELFB"|"POLR2E"
"RA_Formation_of_RNA_Pol_II_elongation_complex%R-HSA-112382",0.177570093457944,0.301007168133563,0.462909732678443,1.2377680528811,132,52,"CCNT2"|"CCNT1"|"EAF1"|"AFF4"|"CCNK"|"ELL"|"POLR2K"|"IWS1"|"MLLT1"|"GTF2H1"
"RA_RNA_Polymerase_II_Transcription_Elongation%R-HSA-75955",0.177570093457944,0.301007168133563,0.462909732678443,1.2377680528811,132,52,"CCNT2"|"CCNT1"|"EAF1"|"AFF4"|"CCNK"|"ELL"|"POLR2K"|"IWS1"|"MLLT1"|"GTF2H1"
"RA_Vpr-mediated_nuclear_import_of_PICs%R-HSA-180910",0.177177177177177,0.301007168133563,-0.433343277773473,-1.19734348117609,58,29,"HMGA1"|"BANF1"|"NUP210"|"NUP85"|"NUP93"|"SEC13"|"NUP188"|"AAAS"|"NUP133"|"KPNA1"
"GO_positive_regulation_of_protein_localization_to_plasma_membrane%1903078",0.0970149253731343,0.301797661936622,-0.408102435635556,-1.24964945884088,25,46,"AGR2"|"EZR"|"ITGA3"|"LRP1"|"VIL1"|"ITGB1"|"EPHB2"|"PLS1"|"SPTBN1"|"RER1"|"PTPN9"
"GO_positive_regulation_of_type_I_interferon_production%0032481",0.0973936899862826,0.302231524453747,0.504699458983415,1.3080838591238,70,44,"IRF1"|"NFKB1"|"NFKB2"|"TBK1"|"ZCCHC3"|"IRF7"|"EP300"|"POLR2K"|"POLR1C"|"POLR3G"|"CREBBP"
"WP_Tumor_suppressor_activity_of_SMARCB1%WP4204",0.175616835994194,0.302497899320144,0.528212542528152,1.22294526416524,120,25,"SUZ12"|"EED"|"SMARCA4"|"DPF2"|"SMARCD3"|"GLI1"|"CDK6"|"ARID1A"|"EZH2"
"GO_tumor_necrosis_factor-mediated_signaling_pathway%0033209",0.0979381443298969,0.303176167374166,-0.357288323503296,-1.22912223132272,18,88,"ACTN4"|"PSMB5"|"PSMB7"|"PSMD2"|"PSMB3"|"PSMB6"|"PSMD1"|"PSMD4"|"PSMB2"|"ILK"|"PSMA5"|"PSMB1"|"PSMA7"|"MAP3K14"|"PSMC3"|"PSMC5"|"TNFRSF12A"|"TMSB4X"|"PSMA2"|"PSMD7"|"PSMA4"|"PSMC1"|"ADAM17"|"TNFSF9"|"PSMD8"|"PSMD13"|"PSMD9"|"PSMC4"|"PSMD10"|"COMMD7"|"TP53"|"TXNDC17"|"TRADD"|"PYCARD"
"GO_regulation_of_cell_population_proliferation%0042127",0.0982248520710059,0.303320264463766,0.427717635514697,1.25146792388882,82,113,"JUNB"|"NFKBIA"|"IER5"|"JUN"|"TOPORS"|"JUND"|"STAT1"|"MAFG"|"SIRT1"|"ACE2"|"IL4R"|"PRDM1"|"TXNIP"|"AGT"|"PLA2G4A"|"SGK1"|"ARX"|"E2F4"|"PPP1R9B"|"SAT1"|"HP1BP3"|"SOX9"|"BIRC2"|"EID2"|"YES1"
"RA_Signaling_by_FGFR4%R-HSA-5654743",0.179604261796043,0.303865349899119,0.569844667054869,1.24809709437466,117,17,"FRS2"|"BRAF"|"FGF18"
"GO_cortical_actin_cytoskeleton_organization%0030866",0.0993788819875776,0.305390578954527,-0.500657683055713,-1.31382660298828,31,23,"EPB41L1"|"TLN1"|"CALR"|"EHD2"|"EPB41L2"
"GO_regulation_of_microtubule_cytoskeleton_organization%0070507",0.099290780141844,0.305390578954527,0.55458021696713,1.3244688652998,69,28,"CYLD"|"TAOK1"|"GSK3B"|"PRKAA2"|"ROCK1"|"TRIM36"|"RASSF1"|"EFNA5"|"MARK2"|"CEP70"|"ATAT1"|"PRKAA1"|"DIXDC1"|"MAP6D1"
"RA_Nucleotide_salvage%R-HSA-8956321",0.182089552238806,0.30563036154961,-0.513688608495759,-1.25628636396846,60,18,"TK1"|"CDA"|"APRT"|"ADK"|"GMPR2"|"AMPD2"
"RA_Retinoid_metabolism_and_transport%R-HSA-975634",0.181058495821727,0.30563036154961,-0.552904966031093,-1.26915097733464,64,15,"AKR1B10"|"LRP1"|"RDH11"|"AKR1C3"
"RA_Gene_Silencing_by_RNA%R-HSA-211000",0.182397959183673,0.30563036154961,0.433539880656154,1.19559714055843,142,70,"HIST2H2BE"|"PLD6"|"H2AFJ"|"HIST1H2AC"|"HIST3H2BB"|"POM121"|"HIST1H2BD"|"TPR"|"HIST1H2BJ"|"RANBP2"|"POLR2K"|"HIST1H2BM"|"DICER1"|"POLR2A"|"TNRC6C"|"NUP35"|"HIST1H2BK"|"TNRC6A"|"MYBL1"
"RA_mRNA_decay_by_5'_to_3'_exoribonuclease%R-HSA-430039",0.181959564541213,0.30563036154961,0.591444034930917,1.26907536109488,116,15,"PATL1"|"XRN1"|"LSM5"|"DCP1A"|"DCP1B"|"LSM2"|"LSM6"
"RA_Synthesis_of_glycosylphosphatidylinositol_(GPI)%R-HSA-162710",0.181959564541213,0.30563036154961,0.592035118982175,1.27034366403055,116,15,"PIGA"|"PIGW"
"GO_negative_regulation_of_neuron_differentiation%0045665",0.101283880171184,0.306836883434429,0.538356234633731,1.32320692934471,70,33,"HES1"|"MED1"|"ASPM"|"REST"|"EIF4ENIF1"|"ZHX2"|"SOX2"|"HMG20A"|"IRX3"|"ID2"|"ID4"|"ISL2"|"FOXO3"|"EIF4E"|"DLL1"
"GO_pattern_specification_process%0007389",0.100787401574803,0.306836883434429,0.652223784235728,1.38665539059109,63,16,"FST"|"RNF111"|"APC"|"APC2"|"ZEB1"|"SYNGAP1"|"RFNG"
"GO_negative_regulation_of_autophagy%0010507",0.101283880171184,0.306836883434429,0.541449129544562,1.33080884739537,70,33,"MCL1"|"NAMPT"|"TLK2"|"TAB3"|"SMG1"|"TAB2"|"FOXK1"
"GO_response_to_cytokine%0034097",0.101283880171184,0.306836883434429,0.537508969631168,1.3211244663764,70,33,"JUN"|"SKIL"|"REL"|"RELB"|"MCL1"|"NFKB2"|"STAT1"|"FOSL1"|"IL6ST"
"GO_negative_regulation_of_extrinsic_apoptotic_signaling_pathway%2001237",0.101010101010101,0.306836883434429,-0.468487705021643,-1.30262448977956,29,31,"ITGA6"|"CTTN"|"GSTP1"|"THBS1"|"LMNA"|"PARK7"
"GO_global_genome_nucleotide-excision_repair%0070911",0.101307189542484,0.306836883434429,-0.483921603097619,-1.2919644693089,30,26,"UBB"|"DDB1"|"CETN2"|"PARP1"|"UBA52"
"KEGG_Tyrosine_metabolism%hsa00350",0.202941176470588,0.307246138678935,-0.459750161651073,-1.19673475967659,68,22,"ADH5"|"DDC"|"ALDH3B1"|"GOT2"|"ADH1C"|"COMT"|"MIF"|"FAHD1"|"FAH"
"KEGG_Ribosome_biogenesis_in_eukaryotes%hsa03008",0.202842377260982,0.307246138678935,0.420109296002673,1.16649775255888,156,68,"UTP15"|"NXT2"|"WDR43"|"NXT1"|"XRN1"|"XPO1"|"MDN1"|"NMD3"|"REXO1"|"MPHOSPH10"|"WDR36"|"HEATR1"|"RIOK1"|"GTPBP4"|"WDR75"|"NAT10"|"GAR1"
"GO_cellular_iron_ion_homeostasis%0006879",0.103053435114504,0.311379159209613,-0.411736867210383,-1.2642299475732,26,48,"ATP6AP1"|"NEDD8"|"SKP1"|"TFRC"|"ABCB6"|"HMOX2"|"ATP6V0D1"|"ATP13A2"|"ABCG2"|"FTL"|"NDFIP1"|"SOD1"|"ATP6V1A"|"GLRX3"|"TF"|"SLC46A1"|"FXN"
"RA_Deadenylation_of_mRNA%R-HSA-429947",0.186217008797654,0.311431894023663,0.550045778333374,1.25241530994982,126,20,"CNOT4"|"PAN3"|"CNOT6L"|"EIF4A2"|"CNOT3"|"TNKS1BP1"|"EIF4E"|"CNOT8"
"GO_cellular_response_to_amino_acid_starvation%0034198",0.103496503496504,0.311971560658912,0.519881353501479,1.32134350515068,73,39,"ATF3"|"FLCN"|"ATF4"|"WDR24"|"RRAGB"|"SESN1"|"RRAGA"|"SLC38A2"|"SH3GLB1"|"SESN2"|"MAP3K5"|"MIOS"|"RRAGC"|"EIF2AK3"
"RA_Transcriptional_regulation_by_small_RNAs%R-HSA-5578749",0.187667560321716,0.312105494505494,0.455941801040465,1.21864865082172,139,54,"HIST2H2BE"|"H2AFJ"|"HIST1H2AC"|"HIST3H2BB"|"POM121"|"HIST1H2BD"|"TPR"|"HIST1H2BJ"|"RANBP2"|"POLR2K"|"HIST1H2BM"|"POLR2A"|"NUP35"|"HIST1H2BK"|"TNRC6A"
"RA_TP53_Regulates_Transcription_of_Cell_Death_Genes%R-HSA-5633008",0.187592319054653,0.312105494505494,0.504030786742492,1.21852565981726,126,30,"BBC3"|"PMAIP1"|"TP53INP1"|"APAF1"|"TRIAP1"|"TP53BP2"|"RABGGTB"|"CREBBP"|"BCL6"|"TNFRSF10B"
"RA_PCNA-Dependent_Long_Patch_Base_Excision_Repair%R-HSA-5651801",0.187692307692308,0.312105494505494,-0.489290075625579,-1.22354653447478,60,21,"RPA1"|"POLE4"|"POLD2"|"LIG1"|"FEN1"|"POLD4"|"RFC1"|"RPA2"
"GO_synapse_organization%0050808",0.104575163398693,0.313953488372093,-0.480823902032392,-1.2836942873472,31,26,"APP"|"MYO5A"|"PSEN1"|"PPFIBP1"|"PIN1"|"PCDHGC3"|"CTNNB1"|"PPFIBP2"|"AGRN"|"WNT7B"
"GO_positive_regulation_of_cyclin-dependent_protein_serine/threonine_kinase_activity%0045737",0.104651162790698,0.313953488372093,0.57638490277183,1.33004315405838,71,25,"CDKN1B"|"CCNT2"|"CCNT1"|"CDK5R1"|"CCNK"|"PROX1"
"KEGG_Porphyrin_and_chlorophyll_metabolism%hsa00860",0.208823529411765,0.314395424836601,-0.457450180334136,-1.19074788285049,70,22,"BLVRB"|"COX15"|"HMOX2"|"FECH"|"BLVRA"|"UROS"|"ALAS1"|"MMAB"|"GUSB"|"FXN"|"UGT2B7"|"HMBS"
"WP_PI3K-AKT-mTOR_signaling_pathway_and_therapeutic_opportunities%WP3844",0.184172661870504,0.315724563206578,0.513603458642921,1.21419304764302,127,28,"CDKN1B"|"RB1CC1"|"RICTOR"|"GSK3B"|"KRAS"|"PTEN"|"FOXO1"|"FOXO3"
"GO_response_to_testosterone%0033574",0.105590062111801,0.316019546083424,-0.496365448995824,-1.30256291627181,33,23,"NME1"|"THBS1"|"CALR"|"TSPO"|"GBA"|"PSPH"|"CAD"|"HOXB13"
"RA_G_alpha_(i)_signalling_events%R-HSA-418594",0.191780821917808,0.317493621592588,-0.292481284817665,-1.09279978867539,27,141,"ANXA1"|"AKR1B10"|"PRKCA"|"LRP1"|"PPP1CA"|"PPP2R1A"|"CALM1"|"PRKACA"|"KPNA2"|"PRKAR1B"|"ADCY5"|"RDH11"|"ADCY9"|"AKR1C3"|"CAMK2G"|"PLCB4"|"NMT1"|"GNAI2"|"NMT2"|"PLCB3"|"SSTR5"|"ITPR3"|"PPP2R5D"|"GNB1"|"RETSAT"|"STRA6"|"GNB5"|"HSD17B6"|"CAMKK2"|"PPP2R1B"|"HCAR3"|"CDK5"|"RGS20"|"S1PR3"
"RA_Activation_of_NF-kappaB_in_B_cells%R-HSA-1169091",0.192,0.317493621592588,-0.363006851545642,-1.16465955688886,47,56,"PSMB5"|"PSMB7"|"PSMD2"|"PSMB3"|"PSMB6"|"PSMD1"|"PSMD4"|"PSMB2"|"SKP1"|"PSMA5"|"PSMB1"|"PSMA7"|"PSMC3"|"PSMC5"|"PSMA2"|"PSMD7"|"PSMA4"|"PSMC1"|"BTRC"|"PSMD8"|"PSMD13"|"PSMD9"|"PSMC4"|"PSMD10"
"RA_Downregulation_of_TGF-beta_receptor_signaling%R-HSA-2173788",0.192023633677991,0.317493621592588,0.539174866540734,1.23496557717301,129,21,"PPP1R15A"|"USP15"|"SMURF2"|"XPO1"|"NEDD4L"|"MTMR4"|"TGFBR1"|"SMAD7"|"PPP1CC"|"SMAD2"
"GO_phagosome_acidification%0090383",0.106508875739645,0.318015863024046,-0.517882543661058,-1.32676408793214,35,21,"ATP6V0E1"|"ATP6V1E1"|"ATP6V0D1"|"ATP6V1F"|"ATP6V0E2"|"TCIRG1"|"ATP6V1A"
"WP_Myometrial_Relaxation_and_Contraction_Pathways%WP289",0.191211401425178,0.325998810617938,0.395988722045905,1.15995024210029,160,107,"MAFF"|"FOS"|"ATF3"|"JUN"|"IGFBP1"|"PDE4D"|"NFKB1"|"PDE4B"|"ATF4"|"CREB1"|"ADM"|"SP1"|"IGFBP4"|"RGS16"|"ETS2"|"RGS2"|"ATF1"|"PRKCE"|"LPAR1"|"GABPB1"
"WP_PPAR_Alpha_Pathway%WP2878",0.191977077363897,0.325998810617938,-0.499374485873577,-1.20508972063895,66,16,"CCND1"|"DBI"|"RXRA"|"SCP2"
"GO_gluconeogenesis%0006094",0.109634551495017,0.326576505986335,-0.460195331090811,-1.30562255048017,32,33,"TPI1"|"MDH1"|"PGK1"|"ENO1"|"ALDOA"|"MDH2"|"G6PC3"|"PGAM1"|"GPI"|"SLC25A11"|"ENO2"|"SLC25A1"|"GOT2"
"RA_SUMOylation_of_intracellular_receptors%R-HSA-4090294",0.2,0.329433962264151,0.566303347575563,1.23048908275005,129,16,"NR3C1"|"NR4A2"|"VDR"|"RARA"|"HDAC4"
"RA_Processing_of_DNA_double-strand_break_ends%R-HSA-5693607",0.199728260869565,0.329433962264151,0.454573281219388,1.20177512522722,146,50,"HIST2H2BE"|"HIST3H2BB"|"UBE2V2"|"PPP4R2"|"HIST1H2BD"|"HIST1H2BJ"|"HIST1H2BM"|"UBE2N"|"UIMC1"|"RNF168"|"DNA2"|"HIST1H2BK"|"HUS1"|"RAD17"|"CCNA2"|"RNF8"|"ATRIP"
